,CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
626,9.0,1.0,1.0,4.0,17.0
627,40.0,2.0,63.0,4.0,2.0
628,4.0,4.0,13.0,18.0,1.0
629,2.0,2.0,37.0,1.0,6.0
630,1.0,1.0,19.0,10.0,30.0
631,68.0,2.0,51.0,1.0,1.0
632,3.0,4.0,19.0,2.0,1.0
633,4.0,1.0,177.0,1.0,5.0
634,79.0,45.0,75.0,5.0,1.0
635,301.0,10.0,97.0,1.0,20.0
636,2.0,2.0,1.0,1.0,89.0
637,2.0,1.0,2.0,1.0,1.0
638,9.0,3.0,89.0,2.0,18.0
639,59.0,1.0,1.0,8.0,1.0
640,1.0,12.0,32.0,2.0,1.0
641,1.0,1.0,8.0,10.0,11.0
642,3.0,2.0,78.0,16.0,15.0
643,4.0,2.0,7.0,1.0,1.0
644,2.0,2.0,2.0,29.0,3.0
645,5.0,3.0,16.0,3.0,26.0
646,57.0,1.0,31.0,1.0,1.0
647,3.0,13.0,11.0,6.0,6.0
648,2.0,3.0,49.0,5.0,88.0
649,1.0,1.0,19.0,53.0,6.0
650,1.0,15.0,5.0,1.0,94.0
651,5.0,2.0,16.0,1.0,3.0
652,1.0,6.0,28.0,5.0,2.0
653,34.0,1.0,44.0,2.0,1.0
654,2.0,18.0,101.0,1.0,66.0
655,1.0,1.0,1.0,1.0,4.0
656,2.0,1.0,45.0,2.0,6.0
657,4.0,1.0,23.0,2.0,4.0
658,3.0,27.0,11.0,20.0,12.0
659,4.0,1.0,1.0,59.0,1.0
660,3.0,28.0,124.0,1.0,31.0
661,97.0,13.0,5.0,1.0,8.0
662,2.0,4.0,3.0,6.0,3.0
663,1.0,2.0,6.0,2.0,43.0
664,12.0,5.0,58.0,26.0,25.0
665,2.0,1.0,14.0,1.0,1.0
666,1.0,1.0,1.0,1.0,6.0
667,1.0,7.0,5.0,1.0,1.0
668,19.0,1.0,40.0,2.0,3.0
669,3.0,3.0,1.0,1.0,34.0
670,77.0,8.0,58.0,1.0,16.0
671,1.0,6.0,36.0,2.0,1.0
672,20.0,1.0,85.0,1.0,1.0
673,20.0,20.0,1.0,23.0,1.0
674,1.0,1.0,39.0,1.0,3.0
675,70.0,17.0,26.0,7.0,55.0
676,2.0,4.0,3.0,1.0,27.0
677,1.0,1.0,96.0,3.0,1.0
678,25.0,22.0,23.0,1.0,18.0
679,4.0,3.0,10.0,2.0,3.0
680,3.0,20.0,21.0,33.0,40.0
681,39.0,1.0,9.0,2.0,1.0
682,1.0,7.0,4.0,2.0,41.0
683,19.0,4.0,42.0,1.0,3.0
684,5.0,4.0,2.0,64.0,3.0
685,2.0,9.0,75.0,2.0,45.0
686,5.0,17.0,3.0,6.0,1.0
687,1.0,22.0,1.0,18.0,2.0
688,17.0,8.0,11.0,9.0,11.0
689,5.0,21.0,1.0,1.0,21.0
690,1.0,10.0,1.0,4.0,7.0
691,24.0,12.0,1.0,513.0,13.0
692,1.0,2.0,91.0,4.0,2.0
693,1.0,47.0,9.0,1.0,12.0
694,11.0,1.0,4.0,1.0,3.0
695,18.0,1.0,103.0,2.0,35.0
696,3.0,1.0,1.0,1.0,10.0
697,18.0,1.0,6.0,1.0,9.0
698,7.0,1.0,2.0,2.0,2.0
699,36.0,6.0,6.0,1.0,4.0
700,2.0,7.0,5.0,1.0,1.0
701,2.0,1.0,1.0,3.0,1.0
702,1.0,6.0,1.0,1.0,55.0
703,9.0,6.0,2.0,1.0,66.0
704,2.0,5.0,2.0,1.0,46.0
705,1.0,1.0,2.0,8.0,1.0
706,10.0,4.0,14.0,24.0,9.0
707,2.0,15.0,2.0,2.0,6.0
708,17.0,1.0,12.0,1.0,1.0
709,55.0,79.0,2.0,1.0,1.0
710,61.0,46.0,5.0,1.0,6.0
711,1.0,1.0,1.0,3.0,1.0
712,30.0,4.0,95.0,1.0,18.0
713,3.0,5.0,2.0,1.0,68.0
714,9.0,8.0,47.0,2.0,2.0
715,4.0,9.0,70.0,1.0,6.0
716,3.0,3.0,1.0,6.0,5.0
717,1.0,33.0,111.0,259.0,5.0
718,11.0,4.0,75.0,54.0,1.0
719,11.0,1.0,1.0,1.0,2.0
720,1.0,2.0,2.0,29.0,13.0
721,3.0,5.0,1.0,4.0,1.0
722,13.0,39.0,1.0,1.0,4.0
723,54.0,18.0,12.0,1.0,39.0
724,1.0,61.0,1.0,1.0,14.0
725,13.0,1.0,5.0,1.0,1.0
726,99.0,1.0,34.0,6.0,4.0
727,2.0,36.0,1.0,2.0,39.0
728,4.0,15.0,2.0,2.0,1.0
729,1.0,10.0,1.0,103.0,4.0
730,68.0,15.0,60.0,3.0,30.0
731,15.0,2.0,51.0,1.0,1.0
732,64.0,31.0,2.0,109.0,1.0
733,7.0,9.0,6.0,1.0,1.0
734,2.0,15.0,1.0,4.0,3.0
735,15.0,1.0,1.0,15.0,1.0
736,1.0,2.0,4.0,1.0,1.0
737,11.0,48.0,1.0,2.0,3.0
738,1.0,2.0,5.0,6.0,1.0
739,37.0,1.0,1.0,7.0,1.0
740,29.0,2.0,6.0,4.0,53.0
741,1.0,27.0,2.0,1.0,1.0
742,4.0,9.0,27.0,20.0,12.0
743,41.0,4.0,1.0,2.0,2.0
744,1.0,3.0,17.0,1.0,1.0
745,2.0,15.0,4.0,1.0,1.0
746,9.0,3.0,28.0,9.0,3.0
747,1.0,2.0,3.0,1.0,19.0
748,1.0,7.0,1.0,16.0,2.0
749,1.0,8.0,12.0,126.0,1.0
750,15.0,34.0,12.0,46.0,20.0
751,5.0,6.0,1.0,1.0,1.0
752,1.0,1.0,44.0,1.0,4.0
753,64.0,13.0,1.0,1.0,15.0
754,1.0,2.0,1.0,7.0,13.0
755,7.0,42.0,40.0,4.0,10.0
756,1.0,5.0,1.0,34.0,1.0
757,16.0,18.0,1.0,6.0,1.0
758,72.0,13.0,15.0,1.0,34.0
759,43.0,20.0,1.0,1.0,46.0
760,3.0,22.0,1.0,1.0,1.0
761,1.0,13.0,27.0,72.0,2.0
762,1.0,2.0,1.0,1.0,7.0
763,88.0,6.0,10.0,1.0,24.0
764,6.0,2.0,1.0,1.0,26.0
765,17.0,52.0,1.0,1.0,1.0
766,3.0,7.0,1.0,1.0,1.0
767,1.0,66.0,1.0,14.0,32.0
768,6.0,2.0,6.0,1.0,27.0
769,10.0,25.0,4.0,1.0,1.0
770,24.0,35.0,7.0,1.0,5.0
771,4.0,19.0,5.0,2.0,2.0
772,23.0,16.0,1.0,5.0,26.0
773,11.0,11.0,3.0,2.0,7.0
774,18.0,3.0,3.0,1.0,18.0
775,4.0,1.0,1.0,29.0,18.0
776,1.0,1.0,16.0,1.0,1.0
777,1.0,5.0,1.0,1.0,1.0
778,1.0,11.0,1.0,58.0,3.0
779,53.0,3.0,1.0,2.0,8.0
780,2.0,1.0,1.0,1.0,1.0
781,1.0,1.0,1.0,2.0,9.0
782,5.0,2.0,9.0,73.0,78.0
783,1.0,2.0,3.0,1.0,11.0
784,1.0,8.0,1.0,9.0,37.0
785,8.0,1.0,1.0,7.0,1.0
786,25.0,1.0,1.0,1.0,1.0
787,24.0,1.0,1.0,1.0,3.0
788,8.0,1.0,2.0,2.0,1.0
789,30.0,1.0,1.0,4.0,7.0
790,11.0,1.0,58.0,8.0,27.0
791,1.0,1.0,26.0,1.0,11.0
792,12.0,5.0,1.0,2.0,34.0
793,5.0,1.0,1.0,1.0,1.0
794,26.0,3.0,11.0,2.0,56.0
795,24.0,1.0,48.0,1.0,2.0
796,33.0,1.0,100.0,1.0,3.0
797,3.0,1.0,3.0,26.0,3.0
798,1.0,1.0,2.0,6.0,41.0
799,26.0,1.0,36.0,1.0,1.0
800,5.0,1.0,1.0,4.0,4.0
801,1.0,2.0,3.0,8.0,51.0
802,8.0,2.0,3.0,1.0,1.0
803,2.0,1.0,1.0,5.0,22.0
804,2.0,1.0,37.0,1.0,79.0
805,1.0,1.0,70.0,3.0,1.0
806,2.0,5.0,2.0,1.0,2.0
807,25.0,1.0,4.0,1.0,3.0
808,9.0,1.0,24.0,3.0,15.0
809,1.0,3.0,12.0,8.0,4.0
810,15.0,12.0,31.0,12.0,2.0
811,45.0,1.0,3.0,38.0,10.0
812,10.0,2.0,2.0,60.0,1.0
813,1.0,2.0,2.0,7.0,28.0
814,5.0,1.0,4.0,1.0,1.0
815,3.0,1.0,9.0,10.0,4.0
816,5.0,1.0,37.0,4.0,1.0
817,2.0,1.0,1.0,1.0,1.0
818,1.0,1.0,1.0,1.0,3.0
819,1.0,2.0,1.0,8.0,1.0
820,1.0,5.0,1.0,1.0,8.0
821,17.0,3.0,2.0,1.0,4.0
822,4.0,9.0,4.0,1.0,7.0
823,1.0,1.0,3.0,1.0,1.0
824,20.0,1.0,4.0,9.0,3.0
825,4.0,3.0,14.0,2.0,1.0
826,4.0,1.0,11.0,1.0,5.0
827,5.0,11.0,1.0,3.0,2.0
828,6.0,3.0,1.0,45.0,26.0
829,1.0,8.0,3.0,1.0,1.0
830,1.0,25.0,1.0,2.0,67.0
831,2.0,1.0,39.0,1.0,5.0
832,6.0,1.0,1.0,1.0,1.0
833,2.0,1.0,2.0,2.0,27.0
834,7.0,4.0,6.0,1.0,27.0
835,17.0,1.0,1.0,15.0,2.0
836,55.0,1.0,1.0,6.0,2.0
837,3.0,19.0,1.0,1.0,2.0
838,6.0,1.0,7.0,6.0,7.0
839,2.0,6.0,38.0,1.0,7.0
840,1.0,21.0,5.0,1.0,2.0
841,57.0,1.0,1.0,5.0,1.0
842,4.0,5.0,70.0,18.0,1.0
843,2.0,17.0,1.0,14.0,32.0
844,5.0,30.0,1.0,15.0,1.0
845,1.0,5.0,28.0,2.0,3.0
846,1.0,30.0,2.0,15.0,20.0
847,8.0,1.0,1.0,1.0,2.0
848,14.0,42.0,1.0,1.0,4.0
849,1.0,15.0,102.0,4.0,1.0
850,6.0,40.0,82.0,2.0,1.0
851,17.0,9.0,1.0,1.0,2.0
852,1.0,7.0,1.0,4.0,1.0
853,2.0,3.0,13.0,6.0,1.0
854,4.0,5.0,1.0,1.0,5.0
855,2.0,1.0,42.0,2.0,9.0
856,1.0,3.0,140.0,3.0,2.0
857,6.0,4.0,123.0,1.0,1.0
858,1.0,11.0,18.0,1.0,1.0
859,4.0,1.0,20.0,1.0,3.0
860,45.0,2.0,18.0,1.0,4.0
861,22.0,29.0,1.0,16.0,1.0
862,1.0,23.0,90.0,4.0,1.0
863,1.0,1.0,1.0,2.0,2.0
864,30.0,6.0,1.0,1.0,3.0
865,5.0,1.0,6.0,1.0,1.0
866,2.0,1.0,4.0,5.0,9.0
867,1.0,2.0,11.0,1.0,22.0
868,2.0,3.0,157.0,3.0,8.0
869,24.0,3.0,19.0,2.0,1.0
870,1.0,4.0,38.0,24.0,5.0
871,3.0,4.0,12.0,1.0,1.0
872,14.0,1.0,40.0,15.0,39.0
873,11.0,1.0,44.0,57.0,3.0
874,2.0,1.0,11.0,5.0,7.0
875,2.0,1.0,2.0,3.0,1.0
876,1.0,1.0,43.0,42.0,62.0
877,1.0,2.0,103.0,9.0,13.0
878,2.0,4.0,32.0,87.0,5.0
879,4.0,1.0,5.0,5.0,142.0
880,2.0,58.0,6.0,6.0,51.0
881,11.0,1.0,97.0,1.0,5.0
882,1.0,29.0,8.0,2.0,35.0
883,1.0,20.0,1.0,2.0,2.0
884,1.0,5.0,1.0,3.0,1.0
885,2.0,3.0,9.0,4.0,1.0
886,3.0,5.0,61.0,1.0,8.0
887,1.0,1.0,116.0,2.0,3.0
888,3.0,54.0,102.0,1.0,1.0
889,1.0,1.0,1.0,2.0,1.0
890,1.0,9.0,1.0,32.0,3.0
891,7.0,3.0,1.0,1.0,2.0
892,1.0,3.0,121.0,1.0,13.0
893,6.0,1.0,26.0,74.0,83.0
894,1.0,1.0,1.0,1.0,1.0
895,1.0,63.0,23.0,1.0,1.0
896,1.0,156.0,8.0,6.0,1.0
897,1.0,1.0,9.0,1.0,1.0
898,1.0,115.0,43.0,1.0,1.0
899,6.0,1.0,43.0,1.0,51.0
900,11.0,4.0,31.0,4.0,5.0
901,2.0,1.0,31.0,1.0,95.0
902,1.0,1.0,4.0,18.0,21.0
903,5.0,91.0,2.0,1.0,83.0
904,41.0,3.0,6.0,7.0,3.0
905,38.0,9.0,7.0,2.0,1.0
906,7.0,3.0,1.0,1.0,29.0
907,3.0,108.0,86.0,157.0,4.0
908,7.0,2.0,13.0,2.0,1.0
909,15.0,4.0,2.0,5.0,69.0
910,2.0,9.0,1.0,1.0,1.0
911,8.0,1.0,1.0,4.0,1.0
912,1.0,1.0,145.0,57.0,4.0
913,1.0,6.0,18.0,3.0,3.0
914,3.0,1.0,154.0,8.0,1.0
915,1.0,78.0,88.0,1.0,1.0
916,52.0,1.0,1.0,18.0,1.0
917,1.0,3.0,1.0,1.0,6.0
918,2.0,4.0,5.0,76.0,6.0
919,9.0,3.0,57.0,12.0,2.0
920,213.0,1.0,1.0,3.0,7.0
921,376.0,25.0,16.0,15.0,33.0
922,328.0,19.0,14.0,78.0,4.0
923,75.0,1.0,4.0,3.0,1.0
924,3.0,2.0,49.0,1.0,12.0
925,4.0,7.0,43.0,1.0,4.0
926,226.0,2.0,110.0,1.0,1.0
927,14.0,2.0,40.0,18.0,1.0
928,18.0,20.0,3.0,130.0,1.0
929,8.0,1.0,1.0,1.0,4.0
930,1.0,2.0,5.0,187.0,1.0
931,1.0,6.0,8.0,1.0,7.0
932,2.0,5.0,45.0,4.0,3.0
933,4.0,1.0,10.0,1.0,1.0
934,1.0,18.0,12.0,1.0,1.0
935,14.0,4.0,3.0,1.0,75.0
936,14.0,16.0,28.0,14.0,2.0
937,1.0,2.0,46.0,5.0,1.0
938,722.0,1.0,1.0,9.0,1.0
939,1.0,2.0,3.0,11.0,3.0
940,1.0,8.0,1.0,6.0,1.0
941,6.0,1.0,1.0,22.0,1.0
942,9.0,50.0,7.0,1.0,1.0
943,2.0,2.0,3.0,2.0,1.0
944,2.0,3.0,2.0,1.0,6.0
945,6.0,16.0,1.0,3.0,1.0
946,21.0,1.0,8.0,5.0,3.0
947,1.0,2.0,6.0,160.0,1.0
948,1.0,1.0,3.0,1.0,1.0
949,3.0,6.0,2.0,1.0,1.0
950,1.0,1.0,3.0,1.0,1.0
951,5.0,4.0,1.0,1.0,1.0
952,15.0,9.0,9.0,4.0,88.0
953,1.0,2.0,2.0,12.0,43.0
954,5.0,23.0,1.0,1.0,4.0
955,11.0,1.0,14.0,10.0,10.0
956,4.0,10.0,1.0,14.0,1.0
957,1.0,12.0,61.0,45.0,6.0
958,2.0,1.0,1.0,1.0,1.0
959,27.0,1.0,1.0,1.0,539.0
960,3.0,6.0,6.0,1.0,1.0
961,1.0,1.0,1.0,4.0,1.0
962,7.0,2.0,23.0,12.0,1.0
963,3.0,1.0,1.0,2.0,1.0
964,2.0,1.0,1.0,1.0,1.0
965,9.0,1.0,1.0,1.0,2.0
966,10.0,4.0,7.0,12.0,1.0
967,1.0,9.0,1.0,8.0,1.0
968,2.0,5.0,43.0,63.0,8.0
969,1.0,10.0,1.0,1.0,1.0
970,1.0,6.0,104.0,8.0,1.0
971,18.0,1.0,72.0,1.0,1.0
972,3.0,1.0,1.0,7.0,384.0
973,19.0,4.0,3.0,1.0,5.0
974,4.0,2.0,15.0,3.0,1.0
975,1.0,44.0,5.0,1.0,1.0
976,1.0,3.0,1.0,2.0,1.0
977,1.0,1.0,32.0,22.0,1.0
978,1.0,1.0,1.0,46.0,1.0
979,1.0,6.0,1.0,1.0,1.0
980,1.0,1.0,9.0,2.0,1.0
981,3.0,1.0,40.0,6.0,2.0
982,1.0,1.0,8.0,3.0,2.0
983,1.0,53.0,53.0,20.0,1.0
984,1.0,119.0,1.0,7.0,3.0
985,3.0,14.0,13.0,1.0,1.0
986,1.0,35.0,5.0,1.0,5.0
987,2.0,2.0,1.0,39.0,1.0
988,11.0,150.0,2.0,3.0,7.0
989,36.0,66.0,1.0,19.0,2.0
990,1.0,6.0,1.0,1.0,2.0
991,1.0,1.0,33.0,3.0,1.0
992,1.0,19.0,1.0,2.0,1.0
993,1.0,1.0,2.0,8.0,6.0
994,1.0,9.0,1.0,1.0,1.0
995,1.0,12.0,1.0,1.0,2.0
996,4.0,7.0,5.0,38.0,1.0
997,1.0,66.0,5.0,1.0,2.0
998,6.0,2.0,25.0,3.0,1.0
999,1.0,2.0,11.0,1.0,1.0
1000,2.0,1.0,3.0,7.0,1.0
1001,119.0,3.0,1.0,1.0,2.0
1002,1.0,127.0,7.0,13.0,1.0
1003,1.0,2.0,4.0,14.0,1.0
1004,2.0,9.0,5.0,48.0,1.0
1005,1.0,2.0,1.0,6.0,7.0
1006,24.0,3.0,1.0,2.0,1.0
1007,1.0,3.0,1.0,2.0,52.0
1008,1.0,7.0,1.0,2.0,1.0
1009,4.0,15.0,3.0,1.0,1.0
1010,1.0,1.0,1.0,1.0,3.0
1011,1.0,11.0,44.0,11.0,1.0
1012,2.0,23.0,16.0,1.0,1.0
1013,7.0,27.0,1.0,15.0,1.0
1014,10.0,1.0,2.0,1.0,1.0
1015,1.0,3.0,1.0,1.0,1.0
1016,1.0,1.0,1.0,9.0,1.0
1017,1.0,5.0,10.0,2.0,4.0
1018,1.0,1.0,4.0,1.0,1.0
1019,1.0,3.0,1.0,1.0,3.0
1020,1.0,3.0,1.0,1.0,1.0
1021,1.0,14.0,3.0,7.0,1.0
1022,6.0,1.0,3.0,28.0,1.0
1023,2.0,3.0,1.0,1.0,1.0
1024,36.0,3.0,1.0,39.0,7.0
1025,6.0,4.0,1.0,1.0,1.0
1026,9.0,4.0,1.0,3.0,1.0
1027,1.0,55.0,1.0,1.0,1.0
1028,11.0,1.0,43.0,1.0,1.0
1029,2.0,1.0,3.0,13.0,25.0
1030,1.0,10.0,1.0,2.0,3.0
1031,1.0,2.0,2.0,15.0,38.0
1032,2.0,1.0,2.0,5.0,1.0
1033,8.0,3.0,2.0,7.0,1.0
1034,1.0,1.0,1.0,1.0,1.0
1035,1.0,2.0,40.0,17.0,1.0
1036,85.0,14.0,19.0,1.0,1.0
1037,2.0,1.0,1.0,2.0,1.0
1038,1.0,1.0,1.0,9.0,1.0
1039,3.0,3.0,4.0,14.0,1.0
1040,4.0,1.0,1.0,2.0,12.0
1041,1.0,1.0,52.0,1.0,1.0
1042,156.0,7.0,2.0,27.0,7.0
1043,1.0,1.0,1.0,129.0,1.0
1044,59.0,1.0,7.0,5.0,2.0
1045,21.0,12.0,100.0,16.0,1.0
1046,3.0,14.0,2.0,30.0,1.0
1047,1.0,5.0,1.0,101.0,19.0
1048,9.0,1.0,1.0,3.0,1.0
1049,4.0,29.0,1.0,25.0,1.0
1050,2.0,5.0,1.0,1.0,1.0
1051,1.0,12.0,1.0,80.0,1.0
1052,1.0,3.0,1.0,4.0,1.0
1053,5.0,3.0,1.0,4.0,1.0
1054,1.0,1.0,1.0,240.0,2.0
1055,1.0,1.0,1.0,1.0,1.0
1056,27.0,17.0,,5.0,1.0
1057,4.0,1.0,,36.0,2.0
1058,3.0,9.0,,10.0,23.0
1059,3.0,10.0,,81.0,1.0
1060,16.0,33.0,,9.0,84.0
1061,5.0,4.0,,1.0,1.0
1062,1.0,3.0,,1.0,2.0
1063,2.0,1.0,,3.0,7.0
1064,1.0,7.0,,21.0,1.0
1065,8.0,2.0,,24.0,1.0
1066,1.0,6.0,,6.0,52.0
1067,1.0,25.0,,16.0,1.0
1068,1.0,1.0,,33.0,1.0
1069,1.0,1.0,,4.0,60.0
1070,2.0,2.0,,2.0,1.0
1071,1.0,11.0,,2.0,2.0
1072,2.0,1.0,,1.0,11.0
1073,6.0,9.0,,1.0,30.0
1074,2.0,1.0,,2.0,9.0
1075,71.0,1.0,,1.0,1.0
1076,2.0,8.0,,1.0,5.0
1077,1.0,2.0,,1.0,32.0
1078,1.0,7.0,,71.0,91.0
1079,2.0,6.0,,1.0,5.0
1080,2.0,1.0,,1.0,10.0
1081,1.0,1.0,,1.0,1.0
1082,2.0,1.0,,1.0,1.0
1083,1.0,1.0,,1.0,155.0
1084,39.0,1.0,,1.0,3.0
1085,3.0,7.0,,1.0,22.0
1086,4.0,5.0,,2.0,104.0
1087,4.0,10.0,,1.0,2.0
1088,1.0,2.0,,10.0,4.0
1089,2.0,18.0,,1.0,15.0
1090,6.0,3.0,,2.0,1.0
1091,6.0,16.0,,1.0,48.0
1092,1.0,4.0,,7.0,5.0
1093,14.0,1.0,,1.0,10.0
1094,3.0,2.0,,1.0,5.0
1095,13.0,1.0,,1.0,1.0
1096,1.0,2.0,,1.0,6.0
1097,2.0,69.0,,4.0,1.0
1098,2.0,7.0,,4.0,22.0
1099,1.0,19.0,,1.0,1.0
1100,2.0,2.0,,1.0,5.0
1101,4.0,30.0,,1.0,2.0
1102,3.0,1.0,,1.0,2.0
1103,3.0,5.0,,1.0,1.0
1104,21.0,8.0,,1.0,2.0
1105,20.0,18.0,,2.0,11.0
1106,1.0,8.0,,10.0,6.0
1107,22.0,1.0,,1.0,2.0
1108,28.0,2.0,,1.0,1.0
1109,3.0,54.0,,1.0,13.0
1110,7.0,14.0,,1.0,1.0
1111,3.0,8.0,,2.0,32.0
1112,2.0,2.0,,1.0,12.0
1113,3.0,1.0,,2.0,1.0
1114,1.0,2.0,,1.0,1.0
1115,1.0,1.0,,1.0,108.0
1116,20.0,1.0,,1.0,69.0
1117,2.0,6.0,,1.0,3.0
1118,138.0,23.0,,1.0,2.0
1119,1.0,2.0,,11.0,1.0
1120,45.0,1.0,,2.0,102.0
1121,40.0,1.0,,1.0,7.0
1122,1.0,1.0,,1.0,23.0
1123,1.0,6.0,,1.0,1.0
1124,17.0,1.0,,2.0,1.0
1125,1.0,21.0,,1.0,21.0
1126,2.0,9.0,,1.0,86.0
1127,28.0,1.0,,1.0,1.0
1128,1.0,2.0,,7.0,3.0
1129,90.0,1.0,,2.0,1.0
1130,1.0,3.0,,1.0,3.0
1131,1.0,4.0,,85.0,41.0
1132,1.0,1.0,,1.0,13.0
1133,2.0,36.0,,1.0,2.0
1134,1.0,9.0,,2.0,1.0
1135,3.0,2.0,,10.0,3.0
1136,17.0,32.0,,38.0,3.0
1137,1.0,19.0,,52.0,4.0
1138,1.0,22.0,,1.0,3.0
1139,28.0,2.0,,1.0,3.0
1140,1.0,55.0,,23.0,4.0
1141,59.0,2.0,,1.0,5.0
1142,26.0,2.0,,1.0,1.0
1143,1.0,1.0,,5.0,3.0
1144,1.0,15.0,,12.0,14.0
1145,1.0,26.0,,1.0,29.0
1146,12.0,2.0,,2.0,76.0
1147,28.0,1.0,,12.0,1.0
1148,53.0,2.0,,1.0,1.0
1149,1.0,1.0,,13.0,4.0
1150,3.0,6.0,,12.0,1.0
1151,8.0,1.0,,21.0,1.0
1152,6.0,1.0,,4.0,1.0
1153,55.0,1.0,,2.0,1.0
1154,26.0,1.0,,384.0,5.0
1155,2.0,1.0,,2.0,1.0
1156,19.0,2.0,,6.0,1.0
1157,18.0,1.0,,34.0,1.0
1158,44.0,11.0,,12.0,1.0
1159,25.0,15.0,,4.0,4.0
1160,3.0,4.0,,1.0,4.0
1161,1.0,1.0,,13.0,2.0
1162,1.0,1.0,,1.0,1.0
1163,2.0,7.0,,1.0,2.0
1164,9.0,3.0,,1.0,3.0
1165,1.0,4.0,,2.0,1.0
1166,2.0,10.0,,1.0,34.0
1167,32.0,3.0,,1.0,1.0
1168,1.0,1.0,,1.0,110.0
1169,6.0,2.0,,17.0,4.0
1170,13.0,1.0,,1.0,7.0
1171,1.0,38.0,,102.0,1.0
1172,5.0,1.0,,330.0,7.0
1173,1.0,2.0,,1.0,14.0
1174,2.0,1.0,,1.0,6.0
1175,2.0,1.0,,1.0,3.0
1176,5.0,1.0,,1.0,13.0
1177,2.0,1.0,,14.0,1.0
1178,2.0,10.0,,4.0,2.0
1179,1.0,1.0,,1.0,6.0
1180,33.0,4.0,,1.0,3.0
1181,1.0,26.0,,5.0,2.0
1182,2.0,4.0,,1.0,4.0
1183,6.0,1.0,,2.0,1.0
1184,2.0,1.0,,1.0,7.0
1185,8.0,2.0,,1.0,1.0
1186,1.0,1.0,,256.0,1.0
1187,50.0,9.0,,19.0,2.0
1188,1.0,14.0,,38.0,35.0
1189,5.0,29.0,,1.0,57.0
1190,1.0,23.0,,2.0,1.0
1191,16.0,7.0,,266.0,1.0
1192,36.0,8.0,,73.0,11.0
1193,1.0,1.0,,1.0,17.0
1194,48.0,1.0,,1.0,73.0
1195,19.0,32.0,,14.0,2.0
1196,13.0,1.0,,2.0,1.0
1197,5.0,4.0,,4.0,2.0
1198,31.0,1.0,,1.0,8.0
1199,3.0,1.0,,22.0,40.0
1200,1.0,1.0,,8.0,12.0
1201,2.0,33.0,,2.0,7.0
1202,1.0,1.0,,1.0,47.0
1203,38.0,1.0,,1.0,30.0
1204,1.0,2.0,,6.0,5.0
1205,22.0,1.0,,1.0,12.0
1206,4.0,16.0,,76.0,1.0
1207,1.0,11.0,,22.0,2.0
1208,18.0,1.0,,2.0,1.0
1209,4.0,1.0,,35.0,1.0
1210,3.0,1.0,,8.0,87.0
1211,1.0,1.0,,1.0,4.0
1212,5.0,1.0,,5.0,5.0
1213,1.0,1.0,,15.0,2.0
1214,3.0,3.0,,1.0,1.0
1215,2.0,1.0,,7.0,9.0
1216,1.0,3.0,,17.0,13.0
1217,44.0,1.0,,1.0,6.0
1218,2.0,1.0,,1.0,1.0
1219,23.0,2.0,,6.0,4.0
1220,5.0,15.0,,3.0,1.0
1221,14.0,2.0,,1.0,3.0
1222,1.0,1.0,,1.0,8.0
1223,3.0,2.0,,7.0,6.0
1224,4.0,1.0,,2.0,7.0
1225,7.0,3.0,,1.0,1.0
1226,47.0,1.0,,1.0,1.0
1227,58.0,13.0,,1.0,2.0
1228,3.0,1.0,,1.0,3.0
1229,31.0,28.0,,42.0,17.0
1230,1.0,1.0,,1.0,39.0
1231,16.0,2.0,,2.0,7.0
1232,5.0,10.0,,1.0,49.0
1233,51.0,4.0,,2.0,2.0
1234,18.0,3.0,,1.0,1.0
1235,20.0,1.0,,1.0,1.0
1236,12.0,2.0,,4.0,2.0
1237,1.0,14.0,,2.0,3.0
1238,1.0,1.0,,1.0,16.0
1239,1.0,43.0,,2.0,16.0
1240,1.0,1.0,,56.0,15.0
1241,2.0,2.0,,18.0,1.0
1242,21.0,73.0,,2.0,2.0
1243,5.0,20.0,,1.0,9.0
1244,10.0,18.0,,75.0,59.0
1245,19.0,1.0,,3.0,71.0
1246,1.0,7.0,,1.0,1.0
1247,70.0,44.0,,10.0,3.0
1248,7.0,1.0,,1.0,3.0
1249,6.0,83.0,,5.0,1.0
1250,8.0,108.0,,3.0,19.0
1251,7.0,3.0,,13.0,1.0
1252,21.0,1.0,,3.0,1.0
1253,2.0,1.0,,4.0,1.0
1254,2.0,135.0,,1.0,1.0
1255,23.0,12.0,,9.0,8.0
1256,1.0,1.0,,1.0,48.0
1257,10.0,1.0,,33.0,1.0
1258,4.0,2.0,,24.0,18.0
1259,9.0,4.0,,1.0,22.0
1260,1.0,45.0,,113.0,1.0
1261,2.0,51.0,,1.0,240.0
1262,8.0,1.0,,26.0,1.0
1263,19.0,1.0,,18.0,38.0
1264,9.0,12.0,,1.0,1.0
1265,9.0,6.0,,4.0,109.0
1266,1.0,5.0,,1.0,42.0
1267,6.0,24.0,,1.0,2.0
1268,2.0,1.0,,6.0,3.0
1269,1.0,1.0,,1.0,66.0
1270,14.0,3.0,,7.0,1.0
1271,2.0,10.0,,2.0,11.0
1272,33.0,2.0,,1.0,11.0
1273,6.0,3.0,,1.0,1.0
1274,18.0,1.0,,1.0,2.0
1275,4.0,8.0,,3.0,6.0
1276,1.0,82.0,,3.0,2.0
1277,1.0,11.0,,1.0,33.0
